file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
sit_on_chair\59_M160B_1_184.jpg,870.0,533.0,0.8665766,879.0,523.0,0.54102623,862.0,523.0,0.57852757,894.0,528.0,0.76197356,854.0,528.0,0.6969018,921.0,578.0,0.91006744,830.0,579.0,0.881446,925.0,653.0,0.8006003,822.0,649.0,0.91257656,910.0,710.0,0.8623596,824.0,708.0,0.90371704,897.0,681.0,0.88201106,847.0,678.0,0.86658204,902.0,754.0,0.8240979,825.0,743.0,0.6610329,889.0,817.0,0.8740529,841.0,810.0,0.6914575,4,sit_on_chair
sit_on_chair\59_M160B_1_185.jpg,870.0,532.0,0.8842671,879.0,522.0,0.6007178,861.0,522.0,0.6457194,894.0,526.0,0.7393082,855.0,527.0,0.76407874,921.0,578.0,0.89670527,830.0,578.0,0.91417724,927.0,651.0,0.93927705,822.0,649.0,0.9089511,910.0,710.0,0.86330163,823.0,709.0,0.7551721,898.0,681.0,0.87909275,848.0,678.0,0.84037596,902.0,752.0,0.7855164,823.0,744.0,0.8074852,889.0,816.0,0.89638877,841.0,811.0,0.76299417,4,sit_on_chair
sit_on_chair\59_M160B_1_186.jpg,870.0,532.0,0.8716184,879.0,521.0,0.64634454,862.0,522.0,0.7275595,895.0,526.0,0.85374534,856.0,527.0,0.6619232,922.0,577.0,0.90970314,831.0,577.0,0.92831326,928.0,651.0,0.9365516,822.0,649.0,0.86831033,912.0,709.0,0.9103062,823.0,709.0,0.8490803,898.0,682.0,0.88473845,848.0,678.0,0.8419537,902.0,755.0,0.7899709,823.0,744.0,0.77505875,889.0,817.0,0.87051797,842.0,811.0,0.8007573,4,sit_on_chair
sit_on_chair\59_M160B_1_187.jpg,871.0,531.0,0.8624913,880.0,521.0,0.73379654,862.0,522.0,0.80741686,895.0,526.0,0.7576048,856.0,527.0,0.7084353,922.0,578.0,0.9149421,830.0,578.0,0.9342315,928.0,651.0,0.9392429,821.0,649.0,0.8859406,912.0,709.0,0.90984297,823.0,709.0,0.8391166,897.0,682.0,0.8765086,848.0,678.0,0.83762515,902.0,753.0,0.74815,822.0,744.0,0.75885457,888.0,816.0,0.8616158,842.0,810.0,0.7601057,4,sit_on_chair
sit_on_chair\59_M160B_1_190.jpg,871.0,531.0,0.8645126,881.0,520.0,0.89208955,864.0,521.0,0.89429486,896.0,526.0,0.8139048,857.0,526.0,0.8692591,922.0,577.0,0.93094,831.0,577.0,0.9079777,928.0,650.0,0.9447313,822.0,649.0,0.9312345,912.0,710.0,0.8920946,824.0,708.0,0.7786946,897.0,682.0,0.90343976,847.0,678.0,0.88174754,903.0,753.0,0.82228976,823.0,742.0,0.8000773,889.0,817.0,0.8745037,841.0,809.0,0.6690007,4,sit_on_chair
sit_on_chair\59_M160B_1_191.jpg,872.0,531.0,0.85427994,882.0,520.0,0.85458314,864.0,520.0,0.8599366,896.0,525.0,0.7940751,857.0,526.0,0.6544577,922.0,577.0,0.93748677,832.0,577.0,0.930904,926.0,652.0,0.8146637,823.0,649.0,0.9352777,912.0,710.0,0.90312743,824.0,708.0,0.8034924,898.0,681.0,0.90608287,847.0,678.0,0.8873677,903.0,752.0,0.8181455,823.0,741.0,0.7701492,889.0,816.0,0.8708615,841.0,808.0,0.6468344,4,sit_on_chair
sit_on_chair\59_M160B_1_192.jpg,872.0,530.0,0.6194941,882.0,519.0,0.8920929,865.0,520.0,0.89098376,897.0,525.0,0.816422,858.0,525.0,0.8876101,922.0,577.0,0.94541967,832.0,577.0,0.9263366,926.0,652.0,0.8915012,824.0,648.0,0.9379373,912.0,709.0,0.92576194,824.0,708.0,0.91555643,898.0,680.0,0.81858987,847.0,678.0,0.90369797,903.0,753.0,0.78843564,823.0,741.0,0.7393117,889.0,816.0,0.91174495,842.0,809.0,0.66609573,4,sit_on_chair
sit_on_chair\59_M160B_1_193.jpg,872.0,530.0,0.7667182,882.0,520.0,0.73575604,864.0,520.0,0.7700997,897.0,525.0,0.5720408,858.0,525.0,0.69458085,922.0,577.0,0.9474617,832.0,577.0,0.9524592,925.0,652.0,0.843258,825.0,649.0,0.7950759,911.0,709.0,0.8920373,824.0,708.0,0.8750696,898.0,681.0,0.9129307,847.0,678.0,0.89218503,902.0,753.0,0.705686,824.0,744.0,0.71955943,889.0,816.0,0.8725469,841.0,809.0,0.7271644,4,sit_on_chair
sit_on_chair\59_M160B_1_194.jpg,873.0,530.0,0.7567613,883.0,520.0,0.81669617,865.0,520.0,0.8261456,897.0,525.0,0.5274348,858.0,525.0,0.64015484,922.0,577.0,0.9508815,832.0,577.0,0.9433161,925.0,651.0,0.83947664,824.0,649.0,0.94138896,911.0,709.0,0.9097923,825.0,709.0,0.7969868,897.0,681.0,0.82639575,847.0,678.0,0.903236,902.0,753.0,0.75768113,824.0,743.0,0.6873224,889.0,816.0,0.9052061,842.0,809.0,0.65568316,4,sit_on_chair
sit_on_chair\59_M160B_1_195.jpg,873.0,530.0,0.77864236,883.0,520.0,0.8133676,866.0,520.0,0.8270285,898.0,525.0,0.54033244,858.0,525.0,0.6584432,923.0,577.0,0.94986266,832.0,577.0,0.94312876,925.0,651.0,0.8280596,825.0,649.0,0.9465129,910.0,709.0,0.8963933,825.0,709.0,0.83518803,898.0,680.0,0.81687266,847.0,677.0,0.89826137,902.0,753.0,0.7310823,825.0,742.0,0.66621625,889.0,817.0,0.9014318,842.0,810.0,0.6590897,4,sit_on_chair
sit_on_chair\59_M160B_1_196.jpg,873.0,530.0,0.71307755,883.0,519.0,0.86887753,866.0,520.0,0.86840254,898.0,525.0,0.7835547,858.0,525.0,0.8904332,923.0,576.0,0.9452355,832.0,577.0,0.9283084,924.0,650.0,0.78876257,825.0,648.0,0.9398619,909.0,709.0,0.8730333,825.0,709.0,0.7836651,898.0,680.0,0.81079155,847.0,677.0,0.89811486,902.0,753.0,0.7800715,823.0,740.0,0.722556,889.0,819.0,0.8666968,841.0,812.0,0.9199277,4,sit_on_chair
sit_on_chair\59_M160B_1_197.jpg,873.0,531.0,0.77183545,883.0,521.0,0.6849042,865.0,521.0,0.77621615,897.0,525.0,0.77464056,858.0,525.0,0.6441994,923.0,577.0,0.94187874,832.0,577.0,0.93688595,923.0,651.0,0.881881,825.0,649.0,0.94422543,909.0,709.0,0.85671145,825.0,709.0,0.80472916,898.0,680.0,0.9116398,847.0,677.0,0.89414877,902.0,753.0,0.7608291,823.0,741.0,0.72037363,887.0,818.0,0.6646708,842.0,812.0,0.715042,4,sit_on_chair
sit_on_chair\59_M160B_1_198.jpg,873.0,531.0,0.7352794,883.0,521.0,0.75702953,865.0,521.0,0.80565363,897.0,525.0,0.82697093,858.0,526.0,0.67260826,923.0,577.0,0.9117323,832.0,577.0,0.93738717,924.0,650.0,0.9578762,826.0,649.0,0.7788885,909.0,710.0,0.74982405,825.0,710.0,0.8455577,899.0,681.0,0.87415576,848.0,678.0,0.85164523,903.0,752.0,0.7790626,824.0,743.0,0.7321682,887.0,818.0,0.64757335,841.0,810.0,0.58591366,4,sit_on_chair
sit_on_chair\59_M160B_1_200.jpg,874.0,531.0,0.76408076,883.0,521.0,0.8008489,866.0,521.0,0.8408997,898.0,525.0,0.4871004,858.0,525.0,0.6856774,923.0,577.0,0.91749513,833.0,577.0,0.9455179,924.0,650.0,0.9579694,826.0,649.0,0.81298995,909.0,710.0,0.8104074,825.0,709.0,0.87616783,898.0,680.0,0.8909207,848.0,677.0,0.86490655,903.0,753.0,0.8192713,825.0,742.0,0.5985594,889.0,819.0,0.8749926,841.0,810.0,0.64558876,4,sit_on_chair
sit_on_chair\59_M160B_1_202.jpg,874.0,531.0,0.8669488,884.0,520.0,0.80026853,866.0,521.0,0.82744586,897.0,525.0,0.85717326,858.0,525.0,0.893893,922.0,576.0,0.94534385,832.0,577.0,0.9268021,924.0,650.0,0.8370161,825.0,649.0,0.93528736,910.0,709.0,0.89572185,826.0,711.0,0.8336475,898.0,679.0,0.84368557,847.0,677.0,0.90537065,902.0,754.0,0.6846124,823.0,741.0,0.78350854,888.0,818.0,0.860415,841.0,812.0,0.65155154,4,sit_on_chair
sit_on_chair\59_M160B_1_203.jpg,874.0,531.0,0.83727974,884.0,520.0,0.6430993,866.0,521.0,0.7130959,898.0,525.0,0.757267,858.0,525.0,0.891049,922.0,576.0,0.9122119,832.0,576.0,0.9302998,924.0,650.0,0.95837116,826.0,649.0,0.7774265,910.0,709.0,0.8459467,825.0,709.0,0.87163323,898.0,680.0,0.890637,847.0,677.0,0.8707529,903.0,752.0,0.7731863,824.0,742.0,0.5826988,888.0,818.0,0.84318966,840.0,808.0,0.5902337,4,sit_on_chair
sit_on_chair\59_M160B_1_204.jpg,875.0,531.0,0.8657087,884.0,521.0,0.8303634,866.0,522.0,0.8403728,898.0,525.0,0.8419262,859.0,525.0,0.87394303,923.0,576.0,0.94533247,832.0,577.0,0.91523445,924.0,650.0,0.8182256,825.0,649.0,0.93358445,911.0,708.0,0.91642106,826.0,710.0,0.7892929,898.0,680.0,0.8344413,847.0,677.0,0.90466905,902.0,753.0,0.79088116,823.0,741.0,0.7890311,889.0,817.0,0.8660958,841.0,811.0,0.63862896,4,sit_on_chair
sit_on_chair\59_M160B_1_205.jpg,875.0,531.0,0.8522316,884.0,521.0,0.6179249,866.0,521.0,0.68935555,898.0,525.0,0.769409,858.0,526.0,0.65859437,922.0,577.0,0.9237783,832.0,577.0,0.94322556,924.0,650.0,0.955942,826.0,649.0,0.79466826,910.0,709.0,0.85946804,825.0,709.0,0.8892469,898.0,680.0,0.89899033,847.0,677.0,0.8793293,902.0,754.0,0.6886326,825.0,742.0,0.5846764,889.0,817.0,0.8416394,841.0,808.0,0.6333864,4,sit_on_chair
sit_on_chair\59_M160B_1_206.jpg,874.0,531.0,0.8644058,884.0,521.0,0.8514561,866.0,522.0,0.861468,898.0,525.0,0.81500274,858.0,526.0,0.8715711,922.0,576.0,0.9431395,831.0,577.0,0.9531234,924.0,650.0,0.8270433,825.0,649.0,0.916278,910.0,708.0,0.8926842,825.0,709.0,0.8982284,898.0,679.0,0.83334243,846.0,676.0,0.90276605,902.0,752.0,0.7957392,822.0,741.0,0.80224687,888.0,817.0,0.91287607,840.0,811.0,0.91045904,4,sit_on_chair
sit_on_chair\59_M160B_1_207.jpg,874.0,531.0,0.8569255,884.0,521.0,0.60593295,866.0,521.0,0.6881839,897.0,525.0,0.7674872,857.0,526.0,0.66200185,922.0,577.0,0.9236225,832.0,577.0,0.9374311,924.0,650.0,0.95917225,825.0,649.0,0.77946377,909.0,709.0,0.8634177,825.0,709.0,0.88582504,897.0,680.0,0.8873291,847.0,677.0,0.8614414,902.0,752.0,0.7661806,824.0,742.0,0.5996923,888.0,817.0,0.8479097,840.0,808.0,0.62878394,4,sit_on_chair
sit_on_chair\59_M160B_1_208.jpg,875.0,531.0,0.8238163,884.0,521.0,0.8938278,866.0,522.0,0.90876824,898.0,525.0,0.78210676,858.0,526.0,0.8304855,922.0,576.0,0.9493547,831.0,578.0,0.9638956,924.0,650.0,0.8749459,823.0,649.0,0.86798763,910.0,710.0,0.9127722,825.0,710.0,0.9309662,898.0,678.0,0.8505457,847.0,675.0,0.8252831,902.0,751.0,0.6930767,822.0,742.0,0.7100685,887.0,818.0,0.6969639,840.0,811.0,0.8884557,4,sit_on_chair
sit_on_chair\59_M160B_1_209.jpg,875.0,531.0,0.8566064,884.0,521.0,0.62059283,866.0,521.0,0.70260966,897.0,525.0,0.7585872,857.0,526.0,0.67920125,922.0,577.0,0.9310083,832.0,577.0,0.93876946,924.0,650.0,0.95534337,825.0,650.0,0.7715278,910.0,710.0,0.8648557,825.0,709.0,0.88261914,898.0,680.0,0.8986999,847.0,677.0,0.87528133,902.0,752.0,0.7949977,825.0,742.0,0.5864486,889.0,818.0,0.83305395,841.0,808.0,0.6595447,4,sit_on_chair
sit_on_chair\59_M160B_1_210.jpg,875.0,531.0,0.8813041,884.0,521.0,0.6779171,866.0,522.0,0.78713655,898.0,525.0,0.8441921,858.0,526.0,0.8814049,922.0,576.0,0.94640744,832.0,577.0,0.89867675,923.0,650.0,0.8228897,825.0,649.0,0.9310867,910.0,708.0,0.9183864,826.0,710.0,0.7916381,897.0,680.0,0.83170784,847.0,677.0,0.90265197,902.0,752.0,0.7753075,823.0,740.0,0.7901521,888.0,816.0,0.88585246,840.0,811.0,0.9295997,4,sit_on_chair
sit_on_chair\59_M160B_1_212.jpg,875.0,531.0,0.87054986,885.0,521.0,0.7137499,867.0,522.0,0.7841175,897.0,525.0,0.8186018,858.0,526.0,0.87943774,922.0,576.0,0.9449153,831.0,577.0,0.9556002,923.0,650.0,0.82780087,824.0,649.0,0.91873556,910.0,708.0,0.89666754,825.0,708.0,0.8743714,898.0,679.0,0.83434564,847.0,677.0,0.90191907,902.0,751.0,0.7961253,822.0,740.0,0.80910194,888.0,817.0,0.9189886,840.0,812.0,0.9107089,4,sit_on_chair
sit_on_chair\59_M160B_1_213.jpg,875.0,531.0,0.87714213,885.0,520.0,0.65599704,867.0,521.0,0.74969333,897.0,525.0,0.84330225,858.0,526.0,0.89588106,922.0,576.0,0.9426752,832.0,577.0,0.9137493,924.0,650.0,0.8211238,825.0,649.0,0.9290118,910.0,708.0,0.9125407,825.0,708.0,0.74304694,897.0,680.0,0.83389354,847.0,677.0,0.903731,902.0,752.0,0.7809105,823.0,740.0,0.7782235,888.0,817.0,0.868806,840.0,811.0,0.62685204,4,sit_on_chair
sit_on_chair\59_M160B_1_215.jpg,875.0,532.0,0.8611714,884.0,521.0,0.4161187,867.0,522.0,0.76434076,897.0,526.0,0.75581163,857.0,526.0,0.8723259,922.0,577.0,0.9342183,831.0,577.0,0.90793204,923.0,651.0,0.8652776,824.0,649.0,0.93730223,910.0,709.0,0.8812119,826.0,709.0,0.8090186,897.0,681.0,0.8021989,847.0,678.0,0.8944874,902.0,753.0,0.74458665,823.0,741.0,0.693786,888.0,816.0,0.6396485,840.0,812.0,0.9059688,4,sit_on_chair
sit_on_chair\59_M160B_1_217.jpg,875.0,532.0,0.8593153,884.0,521.0,0.42268047,866.0,522.0,0.7677705,897.0,526.0,0.7579366,857.0,526.0,0.862651,922.0,577.0,0.9358962,831.0,577.0,0.9144368,923.0,651.0,0.86718136,825.0,649.0,0.9360655,909.0,708.0,0.8768577,826.0,708.0,0.8597539,897.0,680.0,0.79984945,847.0,677.0,0.8943061,902.0,752.0,0.7794541,823.0,740.0,0.6929554,887.0,818.0,0.6149583,840.0,812.0,0.91030204,4,sit_on_chair
sit_on_chair\59_M160B_1_218.jpg,875.0,532.0,0.86407036,884.0,521.0,0.49418572,867.0,522.0,0.45643687,897.0,526.0,0.8025576,857.0,526.0,0.66187894,922.0,577.0,0.94454,832.0,577.0,0.91721195,924.0,650.0,0.7799339,825.0,649.0,0.94260675,910.0,708.0,0.898248,826.0,707.0,0.8708487,898.0,680.0,0.8143412,847.0,677.0,0.89537823,902.0,753.0,0.77474904,823.0,740.0,0.68088704,889.0,818.0,0.869567,840.0,812.0,0.9098549,4,sit_on_chair
sit_on_chair\59_M160B_1_219.jpg,875.0,531.0,0.87174314,884.0,521.0,0.74884164,866.0,522.0,0.8101461,897.0,525.0,0.773998,857.0,526.0,0.87493706,921.0,577.0,0.93027973,831.0,577.0,0.89022535,924.0,649.0,0.9530791,825.0,649.0,0.93958914,909.0,708.0,0.887737,826.0,708.0,0.8699072,898.0,680.0,0.8014969,847.0,677.0,0.9002693,902.0,752.0,0.7591052,822.0,740.0,0.62987924,888.0,817.0,0.8672812,840.0,812.0,0.90826267,4,sit_on_chair
sit_on_chair\59_M160B_1_220.jpg,875.0,531.0,0.8797457,884.0,520.0,0.61339575,866.0,521.0,0.7702456,897.0,525.0,0.8179297,857.0,526.0,0.8892523,922.0,576.0,0.9316051,831.0,576.0,0.8835631,924.0,649.0,0.87187076,826.0,648.0,0.78016275,910.0,708.0,0.88301754,826.0,708.0,0.89721704,898.0,679.0,0.9087054,847.0,676.0,0.89498204,902.0,752.0,0.7629146,824.0,742.0,0.59728014,888.0,818.0,0.8769743,840.0,811.0,0.6708964,4,sit_on_chair
sit_on_chair\59_M160B_1_221.jpg,875.0,532.0,0.8277945,884.0,522.0,0.72844,866.0,522.0,0.78542554,896.0,525.0,0.7860692,857.0,526.0,0.65534276,922.0,577.0,0.92109317,831.0,577.0,0.9038047,924.0,649.0,0.9586232,826.0,649.0,0.80056465,909.0,709.0,0.8529067,826.0,708.0,0.9055966,898.0,680.0,0.89970165,847.0,677.0,0.88888633,902.0,752.0,0.75077075,825.0,741.0,0.57944894,889.0,817.0,0.87420475,840.0,809.0,0.872113,4,sit_on_chair
sit_on_chair\59_M160B_1_224.jpg,875.0,532.0,0.8485845,884.0,521.0,0.4267381,866.0,522.0,0.71957237,897.0,525.0,0.7997101,857.0,526.0,0.86659783,922.0,576.0,0.94434047,831.0,577.0,0.9094976,924.0,650.0,0.8233106,826.0,649.0,0.7756486,909.0,708.0,0.8668092,827.0,708.0,0.87309206,898.0,679.0,0.8203975,847.0,676.0,0.89777684,902.0,753.0,0.79744136,825.0,741.0,0.68939936,888.0,817.0,0.86952573,842.0,811.0,0.6675945,4,sit_on_chair
sit_on_chair\59_M160B_1_225.jpg,875.0,531.0,0.849131,883.0,521.0,0.413359,866.0,521.0,0.69441545,897.0,525.0,0.79581654,857.0,525.0,0.87269306,922.0,576.0,0.9380261,831.0,576.0,0.91041034,924.0,650.0,0.77502406,826.0,648.0,0.8174798,909.0,708.0,0.8615823,827.0,708.0,0.9028474,898.0,679.0,0.7998168,847.0,676.0,0.89287364,900.0,754.0,0.84088033,825.0,741.0,0.7272222,888.0,818.0,0.8750644,841.0,812.0,0.8954152,4,sit_on_chair
sit_on_chair\59_M160B_1_226.jpg,875.0,531.0,0.74306315,884.0,521.0,0.86584306,866.0,522.0,0.88031197,896.0,526.0,0.7867377,857.0,526.0,0.7525644,922.0,577.0,0.9345248,832.0,576.0,0.925917,924.0,650.0,0.9504023,827.0,648.0,0.84252805,908.0,709.0,0.89713204,828.0,708.0,0.89897597,898.0,680.0,0.86324,847.0,677.0,0.84286004,901.0,751.0,0.8111459,826.0,741.0,0.8030429,886.0,819.0,0.69659925,843.0,811.0,0.67599726,4,sit_on_chair
sit_on_chair\59_M160B_1_227.jpg,875.0,531.0,0.7302848,884.0,521.0,0.8323929,866.0,521.0,0.8796582,896.0,524.0,0.69326246,857.0,526.0,0.6388668,922.0,576.0,0.92796934,832.0,575.0,0.89586586,925.0,649.0,0.9550238,827.0,648.0,0.8107879,908.0,710.0,0.9022424,828.0,708.0,0.90289134,898.0,680.0,0.8719059,848.0,677.0,0.85432816,900.0,754.0,0.72431755,826.0,739.0,0.7957788,886.0,819.0,0.7242342,842.0,811.0,0.8503236,4,sit_on_chair
sit_on_chair\59_M160B_1_228.jpg,874.0,531.0,0.7250309,883.0,521.0,0.9030455,865.0,522.0,0.87360054,896.0,525.0,0.80693257,858.0,526.0,0.8363973,922.0,576.0,0.9346742,832.0,576.0,0.9531677,925.0,650.0,0.96118593,826.0,647.0,0.8739364,907.0,708.0,0.9210523,828.0,707.0,0.9323361,898.0,680.0,0.86238724,848.0,677.0,0.8258015,900.0,752.0,0.8102659,827.0,743.0,0.6764561,886.0,817.0,0.7531154,844.0,810.0,0.8113287,4,sit_on_chair
sit_on_chair\59_M160B_1_229.jpg,875.0,531.0,0.72907865,883.0,521.0,0.822848,865.0,522.0,0.8724152,896.0,525.0,0.7388638,857.0,526.0,0.5660068,922.0,576.0,0.9432167,832.0,577.0,0.9590136,925.0,649.0,0.9579073,826.0,648.0,0.93666285,906.0,708.0,0.90385866,829.0,708.0,0.91772884,898.0,680.0,0.8619294,848.0,677.0,0.8728224,899.0,750.0,0.7605707,827.0,741.0,0.65707755,886.0,818.0,0.89862573,846.0,812.0,0.7882109,4,sit_on_chair
sit_on_chair\59_M160B_1_230.jpg,874.0,531.0,0.7611375,883.0,521.0,0.68969524,865.0,522.0,0.78360003,896.0,525.0,0.770926,857.0,526.0,0.7800142,921.0,576.0,0.9000396,832.0,576.0,0.90486974,923.0,650.0,0.8873328,826.0,648.0,0.9445666,905.0,708.0,0.92758465,830.0,708.0,0.91488504,899.0,678.0,0.8901005,847.0,675.0,0.88271856,898.0,751.0,0.7768997,828.0,739.0,0.7060894,885.0,817.0,0.7508317,847.0,811.0,0.8354444,4,sit_on_chair
sit_on_chair\59_M160B_1_231.jpg,875.0,531.0,0.69968116,884.0,521.0,0.7856405,866.0,522.0,0.8447356,897.0,524.0,0.81727195,858.0,526.0,0.6972947,922.0,576.0,0.8902326,833.0,576.0,0.9060184,925.0,649.0,0.95836914,826.0,648.0,0.9526269,903.0,708.0,0.8685597,832.0,708.0,0.86978996,899.0,679.0,0.87508833,848.0,677.0,0.8824222,898.0,750.0,0.60880995,828.0,740.0,0.6537477,884.0,817.0,0.8887191,848.0,813.0,0.830757,4,sit_on_chair
sit_on_chair\59_M160B_1_232.jpg,875.0,531.0,0.8149786,883.0,522.0,0.7291663,866.0,522.0,0.738796,897.0,525.0,0.6590179,857.0,526.0,0.7660538,922.0,577.0,0.95724833,832.0,577.0,0.9607783,923.0,652.0,0.88146657,826.0,649.0,0.9266114,901.0,707.0,0.86088526,834.0,708.0,0.84874564,899.0,678.0,0.8430895,848.0,676.0,0.877586,897.0,750.0,0.69144136,829.0,740.0,0.64091134,882.0,818.0,0.83093244,849.0,814.0,0.8190062,4,sit_on_chair
sit_on_chair\59_M160B_1_233.jpg,875.0,532.0,0.73144317,884.0,521.0,0.7157099,867.0,521.0,0.78968334,897.0,525.0,0.8195845,857.0,525.0,0.7626903,921.0,576.0,0.9263911,833.0,577.0,0.95981216,923.0,651.0,0.91109616,827.0,648.0,0.9318851,898.0,707.0,0.8040089,834.0,708.0,0.83441323,900.0,677.0,0.8793188,848.0,676.0,0.88940173,897.0,746.0,0.69157684,827.0,740.0,0.7142586,881.0,817.0,0.88384885,851.0,814.0,0.84205735,4,sit_on_chair
sit_on_chair\59_M160B_1_237.jpg,875.0,530.0,0.5515243,884.0,521.0,0.8318744,866.0,521.0,0.8766954,897.0,524.0,0.84064394,857.0,526.0,0.6869718,922.0,577.0,0.90422964,832.0,576.0,0.9352375,920.0,652.0,0.8701806,829.0,650.0,0.93125725,888.0,708.0,0.7928892,842.0,708.0,0.8739067,902.0,686.0,0.7772137,847.0,684.0,0.8072074,896.0,743.0,0.5275016,827.0,738.0,0.5362797,877.0,815.0,0.71736884,852.0,809.0,0.67948675,4,sit_on_chair
sit_on_chair\59_M160B_1_238.jpg,875.0,530.0,0.57994735,884.0,521.0,0.79105896,866.0,521.0,0.84506524,897.0,524.0,0.8065953,858.0,525.0,0.6590247,922.0,577.0,0.93458676,833.0,576.0,0.8912784,919.0,651.0,0.91269803,830.0,649.0,0.8573724,887.0,707.0,0.7049613,844.0,708.0,0.78968525,903.0,685.0,0.8423388,847.0,683.0,0.812854,895.0,746.0,0.68409264,831.0,742.0,0.50643826,876.0,817.0,0.7837241,853.0,814.0,0.58096695,4,sit_on_chair
sit_on_chair\59_M160B_1_240.jpg,876.0,530.0,0.4885066,885.0,521.0,0.86509126,866.0,522.0,0.90649444,897.0,525.0,0.747862,858.0,526.0,0.5624285,922.0,578.0,0.93166375,833.0,576.0,0.92870903,919.0,652.0,0.91134846,831.0,650.0,0.89289737,885.0,709.0,0.59703255,845.0,710.0,0.84381455,902.0,685.0,0.83332014,847.0,684.0,0.8073181,894.0,744.0,0.58752894,830.0,740.0,0.6401757,876.0,816.0,0.74131274,852.0,815.0,0.6495199,4,sit_on_chair
sit_on_chair\59_M160B_1_244.jpg,877.0,530.0,0.4983655,885.0,522.0,0.8489613,867.0,522.0,0.8817047,898.0,525.0,0.743364,858.0,526.0,0.57370496,923.0,578.0,0.95335716,834.0,577.0,0.92111415,920.0,653.0,0.782598,830.0,650.0,0.93155664,888.0,708.0,0.7924336,846.0,709.0,0.859449,903.0,685.0,0.69527906,846.0,684.0,0.8184831,897.0,745.0,0.73277766,831.0,742.0,0.52679515,877.0,817.0,0.77877545,853.0,815.0,0.45650724,4,sit_on_chair
sit_on_chair\59_M160B_1_250.jpg,877.0,530.0,0.52661693,885.0,521.0,0.8599341,868.0,521.0,0.88283753,898.0,525.0,0.75947267,859.0,526.0,0.62057674,923.0,578.0,0.950147,834.0,577.0,0.9295114,921.0,651.0,0.93051285,831.0,650.0,0.9099844,888.0,707.0,0.7344049,846.0,708.0,0.8559235,901.0,684.0,0.82166326,846.0,683.0,0.80817896,895.0,746.0,0.6968498,832.0,741.0,0.5160637,876.0,816.0,0.74279356,853.0,815.0,0.6392249,4,sit_on_chair
sit_on_chair\59_M160B_1_279.jpg,876.0,530.0,0.50586736,884.0,521.0,0.853989,866.0,522.0,0.8468366,897.0,525.0,0.6838398,858.0,526.0,0.66600543,923.0,578.0,0.94464767,833.0,578.0,0.9429912,922.0,653.0,0.95070314,829.0,650.0,0.8918925,890.0,708.0,0.79974055,845.0,709.0,0.8505269,901.0,685.0,0.8392918,846.0,684.0,0.81595844,898.0,745.0,0.694304,831.0,737.0,0.5892248,878.0,817.0,0.5760275,854.0,815.0,0.7532513,4,sit_on_chair
sit_on_chair\59_M160B_1_281.jpg,875.0,531.0,0.694886,883.0,521.0,0.780952,866.0,522.0,0.8534943,897.0,525.0,0.64340705,857.0,526.0,0.49017736,922.0,578.0,0.9478704,833.0,577.0,0.89611226,922.0,652.0,0.9468086,828.0,650.0,0.89657855,889.0,708.0,0.8041632,845.0,709.0,0.82077813,901.0,684.0,0.83022004,845.0,684.0,0.8159783,897.0,747.0,0.78928506,832.0,742.0,0.5994346,877.0,818.0,0.8165527,853.0,815.0,0.6351419,4,sit_on_chair
sit_on_chair\59_M160B_1_283.jpg,875.0,531.0,0.6590717,884.0,521.0,0.84788966,866.0,522.0,0.8431654,897.0,525.0,0.68758047,857.0,526.0,0.6374943,922.0,578.0,0.94496524,833.0,577.0,0.9421715,921.0,652.0,0.9467518,828.0,650.0,0.9070844,889.0,708.0,0.8104133,845.0,709.0,0.8608667,901.0,686.0,0.6984696,846.0,685.0,0.81601185,897.0,745.0,0.7229279,830.0,739.0,0.6685168,877.0,817.0,0.5768919,853.0,815.0,0.7554649,4,sit_on_chair
